ID	Result
cycA_2...cycA_3...cycA_1	-0.200781182009448
group_127	-0.0522827212834132
group_2431	-0.104296063691319
clpP1_1...clpP1...clpP_2...clpP_3...clpP_4...clpP_1	0.485080722410842
sdrC...sdrD_2...sdrD...sdrC_1...sdrC_2...sdrE_2	0.272208890054676
nreC...nreC_1...nreC_2	-0.0946684018013037
xerC_2...xerD_3...xerD_5...xerD_2...xerD_6...xerC_4...xerC_1...xerC_3...xerD_4...xerC_6	0.0932423752081145
yezG_1...yezG_8...yezG_2...yezG_3...yezG_7...yezG_6...yezG_4...yezG_5...yezG...yezG_9	0.129128929717034
group_2067	-0.124887889105586
group_1245	0.031253672533396
group_461	0.461846264461383
fda	-0.183528606785942
group_680	-0.198089001807821
group_2089	-0.177369673210108
narX	-0.0484805604898199
group_1789	-0.198917520799401
yydI_2...yydI...yydI_1	-0.173495108154093
group_2436	0.554634330497103
yhfT...menE_2...yhfT_2...yhfT_1	-0.211395276235804
zipA	-0.170730687396646
group_1345	-0.175862918709641
ebh_3...ebh_2...ebh_1...ebh_5...ebh_4...ebhA...ebhA_1...ebh_6...ebhA_3...ebhA_2...ebh_7	-0.172256323931512
group_2187	-0.147477946205112
yceI	-0.193223955015185
bceA_3...bceA_1	-0.176232666980826
sepA...sepA_2	-0.190910112909248
group_970	0.483734866289809
aur_2...aur_1...aur	-0.202461634683109
trpF...trpF_1...trpF_2	-0.126352082348394
group_2315	-0.111859820438945
group_2285	0.390001063614215
mecI...mecI_1...mecI_2	-0.115192465965131
group_1648	-0.0431805915651494
group_874	0.253036524741344
yecD...yecD_1...yecD_2	-0.179620468722938
group_1998	-0.157765822985
group_522	0.454458676021161
graS_2...graS_1...graS_4...graS_3...graS	-0.209812836156717
group_2632	-0.0929188718559577
lpl2_1...lpl2_6...lpl2_7...lpl2...lpl2_2...lpl2_10...lpl2_5...lpl2_4...lpl2_3	-0.134669897547204
group_1281	-0.138432602108099
yecD...yecD_2...yecD_1	-0.199411405699955
group_1	-0.178461121772335
group_2003	0.0183026947082909
group_89	-0.0870638261722486
group_1803	-0.195726612876458
group_2238	-0.103082767399584
group_162	-0.188646558225745
group_2447	0.466470798700851
group_2444	-0.162898247933745
group_1143	-0.214107347852648
group_2126	0.489101347451325
group_1067	0.394403446130381
group_2284	-0.170188032178545
bceB_4...bceB_3...bceB_1...bceB_2	-0.182966497707072
group_951	0.533810488108693
group_216	0.398625655762324
group_1773	0.311163114676877
hlgA...hlgA_1...hlgA_2	-0.170516864882847
group_906	-0.209200132313445
mleS_2...mleS...mleS_1	-0.19516696184549
ebh_2...ebh_3...ebh_4...ebh_1...ebh_5...ebhA_1...ebh...ebhA_3...ebh_6...ebhA_2...ebhA...ebh_7	-0.124255791651016
group_464	-0.0856757449359772
lpl2_3...lpl2_4...lpl2_5...lpl2_2...lpl2_1...lpl2...lpl2_12...lpl2_6...lpl2_8...lpl2_7...lpl2_9	-0.0586199522630853
lpl2_3...lpl2_5...lpl2_6...lpl2_1...lpl2_4...lpl2_2...lpl2_8	-0.097424958257851
group_1662	0.00285689579969305
group_250	0.484834192404512
group_2614	0.363571163783961
trpA...trpA_2...trpA_1	-0.191600051918665
group_677	-0.0692965951025237
group_1990	-0.207116375032157
group_2587	-0.177080608596877
group_84	-0.240531489624559
eamA...yedA	-0.112991680431791
group_2524	-0.182736371981888
group_255	0.502271920709679
ywtF...lytR_2...lytR_3	-0.206159580859767
group_1338	0.120183702958096
group_2289	-0.0425778453252254
group_1984	-0.197754607809279
splA...splA_2...splA_1...splB	-0.0706401147548079
pcp_2...pcp	-0.202442623571452
hlgA_2...hlgC...lukS...hlgA	-0.192600166107407
group_2539	-0.181064865880135
group_298	-0.0849191381143986
group_361	-0.189453375670363
hin_1...hin_2...hin...hin_3...hin_4	0.125489935325994
tst_2...tst...tst_1...tst_3	-0.164538574153804
group_2479	0.513960740908318
group_516	-0.0639803783249648
group_947	0.431775600779436
mrpB_2...mrpB	-0.218411069814504
group_2639	0.495242505403776
group_2296	-0.134650805771312
group_1668	-0.140110508076167
xerD_3...xerD_2	-0.223189557487928
group_2127	0.478756367982092
glpE_1...glpE_2...glpE	-0.230147380187486
