Source	Target	weight
ebh_3~~~ebh_2~~~ebh_1~~~ebh_5~~~ebh_4~~~ebhA~~~ebhA_1~~~ebh_6~~~ebhA_3~~~ebhA_2~~~ebh_7	essC_3~~~essC_2~~~essC_1~~~essC	4.77191e-11
ebh_3~~~ebh_2~~~ebh_1~~~ebh_5~~~ebh_4~~~ebhA~~~ebhA_1~~~ebh_6~~~ebhA_3~~~ebhA_2~~~ebh_7	group_2167	1.26798e-09
ebh_3~~~ebh_2~~~ebh_1~~~ebh_5~~~ebh_4~~~ebhA~~~ebhA_1~~~ebh_6~~~ebhA_3~~~ebhA_2~~~ebh_7	speC~~~speC_2~~~speC_1~~~tst_2~~~speC_3	4.68455e-14
ebh_8~~~ebh_7~~~ebhA~~~ebh_1~~~ebh_2~~~ebh_6~~~ebh_3~~~ebh_5~~~ebhA_1~~~ebh~~~ebhA_2~~~ebh_4	group_1238	1.24474e-09
ebh_8~~~ebh_7~~~ebhA~~~ebh_1~~~ebh_2~~~ebh_6~~~ebh_3~~~ebh_5~~~ebhA_1~~~ebh~~~ebhA_2~~~ebh_4	group_2393	4.4906e-10
ebh_8~~~ebh_7~~~ebhA~~~ebh_1~~~ebh_2~~~ebh_6~~~ebh_3~~~ebh_5~~~ebhA_1~~~ebh~~~ebhA_2~~~ebh_4	essC_2~~~essC~~~essC_3~~~essC_1	4.54632e-10
ebh_8~~~ebh_7~~~ebhA~~~ebh_1~~~ebh_2~~~ebh_6~~~ebh_3~~~ebh_5~~~ebhA_1~~~ebh~~~ebhA_2~~~ebh_4	group_670	8.35954e-16
ebh_8~~~ebh_7~~~ebhA~~~ebh_1~~~ebh_2~~~ebh_6~~~ebh_3~~~ebh_5~~~ebhA_1~~~ebh~~~ebhA_2~~~ebh_4	group_1636	9.80671e-14
ebh_8~~~ebh_7~~~ebhA~~~ebh_1~~~ebh_2~~~ebh_6~~~ebh_3~~~ebh_5~~~ebhA_1~~~ebh~~~ebhA_2~~~ebh_4	group_2264	1.39919e-12
ebh_8~~~ebh_7~~~ebhA~~~ebh_1~~~ebh_2~~~ebh_6~~~ebh_3~~~ebh_5~~~ebhA_1~~~ebh~~~ebhA_2~~~ebh_4	ykoD_2~~~ecfA3~~~ecfA1_1~~~ykoD_1~~~ecfA1_2~~~ykoD_3	1.09945e-13
ebh_8~~~ebh_7~~~ebhA~~~ebh_1~~~ebh_2~~~ebh_6~~~ebh_3~~~ebh_5~~~ebhA_1~~~ebh~~~ebhA_2~~~ebh_4	flA~~~salL_2~~~salL~~~salL_1	1.09945e-13
ebh_8~~~ebh_7~~~ebhA~~~ebh_1~~~ebh_2~~~ebh_6~~~ebh_3~~~ebh_5~~~ebhA_1~~~ebh~~~ebhA_2~~~ebh_4	ykoC_2~~~ykoC_1~~~ykoC~~~ecfT_1~~~ecfT_2	1.09945e-13
ebh_8~~~ebh_7~~~ebhA~~~ebh_1~~~ebh_2~~~ebh_6~~~ebh_3~~~ebh_5~~~ebhA_1~~~ebh~~~ebhA_2~~~ebh_4	group_2276	1.09945e-13
ebh_8~~~ebh_7~~~ebhA~~~ebh_1~~~ebh_2~~~ebh_6~~~ebh_3~~~ebh_5~~~ebhA_1~~~ebh~~~ebhA_2~~~ebh_4	speH	1.53365e-11
ebh_8~~~ebh_7~~~ebhA~~~ebh_1~~~ebh_2~~~ebh_6~~~ebh_3~~~ebh_5~~~ebhA_1~~~ebh~~~ebhA_2~~~ebh_4	group_1461	4.34884e-11
ebh_8~~~ebh_7~~~ebhA~~~ebh_1~~~ebh_2~~~ebh_6~~~ebh_3~~~ebh_5~~~ebhA_1~~~ebh~~~ebhA_2~~~ebh_4	splE_1~~~splE_2~~~splF~~~splD_2~~~splE~~~splF_1~~~splD~~~splF_2	1.39919e-12
ebh_8~~~ebh_7~~~ebhA~~~ebh_1~~~ebh_2~~~ebh_6~~~ebh_3~~~ebh_5~~~ebhA_1~~~ebh~~~ebhA_2~~~ebh_4	sdrM~~~sdrM_3~~~sdrM_1~~~sdrM_2	9.80671e-14
ebh_8~~~ebh_7~~~ebhA~~~ebh_1~~~ebh_2~~~ebh_6~~~ebh_3~~~ebh_5~~~ebhA_1~~~ebh~~~ebhA_2~~~ebh_4	sepA~~~sepA_2	6.12215e-15
ebh_8~~~ebh_7~~~ebhA~~~ebh_1~~~ebh_2~~~ebh_6~~~ebh_3~~~ebh_5~~~ebhA_1~~~ebh~~~ebhA_2~~~ebh_4	graS_2~~~graS_1~~~graS_4~~~graS_3~~~graS	2.72425e-14
ebh_8~~~ebh_7~~~ebhA~~~ebh_1~~~ebh_2~~~ebh_6~~~ebh_3~~~ebh_5~~~ebhA_1~~~ebh~~~ebhA_2~~~ebh_4	ywtF~~~lytR_2~~~lytR_3	6.12215e-15
ebh_8~~~ebh_7~~~ebhA~~~ebh_1~~~ebh_2~~~ebh_6~~~ebh_3~~~ebh_5~~~ebhA_1~~~ebh~~~ebhA_2~~~ebh_4	tst_2~~~tst~~~tst_1~~~tst_3	1.09945e-13
ebh_8~~~ebh_7~~~ebhA~~~ebh_1~~~ebh_2~~~ebh_6~~~ebh_3~~~ebh_5~~~ebhA_1~~~ebh~~~ebhA_2~~~ebh_4	xerD_3~~~xerD_2~~~xerD_4~~~xerD_1	2.72425e-14
ebh_8~~~ebh_7~~~ebhA~~~ebh_1~~~ebh_2~~~ebh_6~~~ebh_3~~~ebh_5~~~ebhA_1~~~ebh~~~ebhA_2~~~ebh_4	fecD_2~~~fecD_1~~~feuB_1~~~feuB_2~~~yfhA~~~btuC	6.12215e-15
ebh_8~~~ebh_7~~~ebhA~~~ebh_1~~~ebh_2~~~ebh_6~~~ebh_3~~~ebh_5~~~ebhA_1~~~ebh~~~ebhA_2~~~ebh_4	group_2541	2.72425e-14
ebh_8~~~ebh_7~~~ebhA~~~ebh_1~~~ebh_2~~~ebh_6~~~ebh_3~~~ebh_5~~~ebhA_1~~~ebh~~~ebhA_2~~~ebh_4	fecE~~~yusV~~~ykoD_3	6.12215e-15
ebh_8~~~ebh_7~~~ebhA~~~ebh_1~~~ebh_2~~~ebh_6~~~ebh_3~~~ebh_5~~~ebhA_1~~~ebh~~~ebhA_2~~~ebh_4	group_283	1.09945e-13
ebh_8~~~ebh_7~~~ebhA~~~ebh_1~~~ebh_2~~~ebh_6~~~ebh_3~~~ebh_5~~~ebhA_1~~~ebh~~~ebhA_2~~~ebh_4	skfC	2.72425e-14
ebh_8~~~ebh_7~~~ebhA~~~ebh_1~~~ebh_2~~~ebh_6~~~ebh_3~~~ebh_5~~~ebhA_1~~~ebh~~~ebhA_2~~~ebh_4	sigS~~~sigS_2	1.09945e-13
ebh_8~~~ebh_7~~~ebhA~~~ebh_1~~~ebh_2~~~ebh_6~~~ebh_3~~~ebh_5~~~ebhA_1~~~ebh~~~ebhA_2~~~ebh_4	group_769	2.72425e-14
ebh_8~~~ebh_7~~~ebhA~~~ebh_1~~~ebh_2~~~ebh_6~~~ebh_3~~~ebh_5~~~ebhA_1~~~ebh~~~ebhA_2~~~ebh_4	pbpX_1~~~pbpX_2~~~pbpX_3	2.72425e-14
ebh_8~~~ebh_7~~~ebhA~~~ebh_1~~~ebh_2~~~ebh_6~~~ebh_3~~~ebh_5~~~ebhA_1~~~ebh~~~ebhA_2~~~ebh_4	group_1670	1.09945e-13
ebh_8~~~ebh_7~~~ebhA~~~ebh_1~~~ebh_2~~~ebh_6~~~ebh_3~~~ebh_5~~~ebhA_1~~~ebh~~~ebhA_2~~~ebh_4	speC~~~speC_2~~~speH~~~speC_1~~~speC_3~~~tst_2~~~speH_1~~~tst_3	2.72425e-14
ebh_8~~~ebh_7~~~ebhA~~~ebh_1~~~ebh_2~~~ebh_6~~~ebh_3~~~ebh_5~~~ebhA_1~~~ebh~~~ebhA_2~~~ebh_4	group_663	4.07326e-13
ebh_8~~~ebh_7~~~ebhA~~~ebh_1~~~ebh_2~~~ebh_6~~~ebh_3~~~ebh_5~~~ebhA_1~~~ebh~~~ebhA_2~~~ebh_4	group_755	4.70206e-11
ebh_8~~~ebh_7~~~ebhA~~~ebh_1~~~ebh_2~~~ebh_6~~~ebh_3~~~ebh_5~~~ebhA_1~~~ebh~~~ebhA_2~~~ebh_4	group_749	4.07326e-13
ebh_8~~~ebh_7~~~ebhA~~~ebh_1~~~ebh_2~~~ebh_6~~~ebh_3~~~ebh_5~~~ebhA_1~~~ebh~~~ebhA_2~~~ebh_4	group_773	1.39919e-12
ebh_8~~~ebh_7~~~ebhA~~~ebh_1~~~ebh_2~~~ebh_6~~~ebh_3~~~ebh_5~~~ebhA_1~~~ebh~~~ebhA_2~~~ebh_4	lukS~~~hlgC~~~hlgC_1~~~hlgA_2~~~hlgC_2	1.39881e-12
ebh_8~~~ebh_7~~~ebhA~~~ebh_1~~~ebh_2~~~ebh_6~~~ebh_3~~~ebh_5~~~ebhA_1~~~ebh~~~ebhA_2~~~ebh_4	tcyC~~~tcyC_2~~~tcyN~~~tcyC_1~~~tcyC_3~~~yxeO	1.09945e-13
ebh_8~~~ebh_7~~~ebhA~~~ebh_1~~~ebh_2~~~ebh_6~~~ebh_3~~~ebh_5~~~ebhA_1~~~ebh~~~ebhA_2~~~ebh_4	speC_2~~~speC_1~~~speC~~~speC_3	1.39881e-12
ebh_8~~~ebh_7~~~ebhA~~~ebh_1~~~ebh_2~~~ebh_6~~~ebh_3~~~ebh_5~~~ebhA_1~~~ebh~~~ebhA_2~~~ebh_4	fib_2~~~fib_1	4.48841e-12
ebh_8~~~ebh_7~~~ebhA~~~ebh_1~~~ebh_2~~~ebh_6~~~ebh_3~~~ebh_5~~~ebhA_1~~~ebh~~~ebhA_2~~~ebh_4	nreB~~~nreB_1~~~nreB_2	1.39881e-12
ebh_8~~~ebh_7~~~ebhA~~~ebh_1~~~ebh_2~~~ebh_6~~~ebh_3~~~ebh_5~~~ebhA_1~~~ebh~~~ebhA_2~~~ebh_4	group_2269	3.86728e-11
ebh_8~~~ebh_7~~~ebhA~~~ebh_1~~~ebh_2~~~ebh_6~~~ebh_3~~~ebh_5~~~ebhA_1~~~ebh~~~ebhA_2~~~ebh_4	yfiZ_2	1.35465e-11
ebh_8~~~ebh_7~~~ebhA~~~ebh_1~~~ebh_2~~~ebh_6~~~ebh_3~~~ebh_5~~~ebhA_1~~~ebh~~~ebhA_2~~~ebh_4	isaB~~~isaB_1~~~isaB_2	1.35465e-11
ebh_8~~~ebh_7~~~ebhA~~~ebh_1~~~ebh_2~~~ebh_6~~~ebh_3~~~ebh_5~~~ebhA_1~~~ebh~~~ebhA_2~~~ebh_4	lukDv~~~lukDv_1~~~lukDv_2~~~lukDv_3	1.35465e-11
ebh_8~~~ebh_7~~~ebhA~~~ebh_1~~~ebh_2~~~ebh_6~~~ebh_3~~~ebh_5~~~ebhA_1~~~ebh~~~ebhA_2~~~ebh_4	lukEv~~~hlgA_1~~~lukEv_2~~~lukEv_3~~~lukEv_1~~~lukE	1.35465e-11
ebh_8~~~ebh_7~~~ebhA~~~ebh_1~~~ebh_2~~~ebh_6~~~ebh_3~~~ebh_5~~~ebhA_1~~~ebh~~~ebhA_2~~~ebh_4	sepA_1~~~aur~~~aur_1~~~aur_2	1.35465e-11
ebh_8~~~ebh_7~~~ebhA~~~ebh_1~~~ebh_2~~~ebh_6~~~ebh_3~~~ebh_5~~~ebhA_1~~~ebh~~~ebhA_2~~~ebh_4	zipA	3.86728e-11
ebh_8~~~ebh_7~~~ebhA~~~ebh_1~~~ebh_2~~~ebh_6~~~ebh_3~~~ebh_5~~~ebhA_1~~~ebh~~~ebhA_2~~~ebh_4	splA~~~splA_2~~~splA_1~~~splB	5.67744e-09
ebh_8~~~ebh_7~~~ebhA~~~ebh_1~~~ebh_2~~~ebh_6~~~ebh_3~~~ebh_5~~~ebhA_1~~~ebh~~~ebhA_2~~~ebh_4	group_437	6.74108e-10
ebh_8~~~ebh_7~~~ebhA~~~ebh_1~~~ebh_2~~~ebh_6~~~ebh_3~~~ebh_5~~~ebhA_1~~~ebh~~~ebhA_2~~~ebh_4	group_2569	6.74108e-10
ebh_8~~~ebh_7~~~ebhA~~~ebh_1~~~ebh_2~~~ebh_6~~~ebh_3~~~ebh_5~~~ebhA_1~~~ebh~~~ebhA_2~~~ebh_4	splC~~~splB~~~splB_3~~~splB_1~~~splB_2~~~splC_2~~~splC_1~~~splB_4	1.04934e-10
ebh_8~~~ebh_7~~~ebhA~~~ebh_1~~~ebh_2~~~ebh_6~~~ebh_3~~~ebh_5~~~ebhA_1~~~ebh~~~ebhA_2~~~ebh_4	scn_2~~~scn_1~~~scn_3	6.74108e-10
emp~~~ssp~~~ssp_2~~~ssp_1~~~emp_1~~~emp_2	isaB_2~~~isaB_3~~~isaB~~~isaB_1	7.60859e-10
emp~~~ssp~~~ssp_2~~~ssp_1~~~emp_1~~~emp_2	group_1789	7.60859e-10
emp~~~ssp~~~ssp_2~~~ssp_1~~~emp_1~~~emp_2	group_2473	1.11552e-10
emp~~~ssp~~~ssp_2~~~ssp_1~~~emp_1~~~emp_2	nreB_1~~~nreB_2~~~nreB	1.11552e-10
emp~~~ssp~~~ssp_2~~~ssp_1~~~emp_1~~~emp_2	group_732	2.98605e-10
emp~~~ssp~~~ssp_2~~~ssp_1~~~emp_1~~~emp_2	nasE~~~nasF~~~sumT	1.11552e-10
emp~~~ssp~~~ssp_2~~~ssp_1~~~emp_1~~~emp_2	tcyN~~~tcyC_1~~~tcyC_2~~~tcyC_3	1.31632e-11
emp~~~ssp~~~ssp_2~~~ssp_1~~~emp_1~~~emp_2	group_475	1.31632e-11
emp~~~ssp~~~ssp_2~~~ssp_1~~~emp_1~~~emp_2	group_878	1.31632e-11
emp~~~ssp~~~ssp_2~~~ssp_1~~~emp_1~~~emp_2	group_1904	1.16169e-12
emp~~~ssp~~~ssp_2~~~ssp_1~~~emp_1~~~emp_2	group_680	4.1075e-12
emp~~~ssp~~~ssp_2~~~ssp_1~~~emp_1~~~emp_2	group_162	4.1075e-12
emp~~~ssp~~~ssp_2~~~ssp_1~~~emp_1~~~emp_2	group_906	4.1075e-12
emp~~~ssp~~~ssp_2~~~ssp_1~~~emp_1~~~emp_2	group_1990	4.1075e-12
emp~~~ssp~~~ssp_2~~~ssp_1~~~emp_1~~~emp_2	hlgA_2~~~hlgC~~~lukS~~~hlgA	1.11552e-10
emp~~~ssp~~~ssp_2~~~ssp_1~~~emp_1~~~emp_2	xerD_3~~~xerD_2	4.1075e-12
emp~~~ssp~~~ssp_2~~~ssp_1~~~emp_1~~~emp_2	graS_2~~~graS_3~~~graS_1	4.1075e-12
emp~~~ssp~~~ssp_2~~~ssp_1~~~emp_1~~~emp_2	group_1931	4.1075e-12
emp~~~ssp~~~ssp_2~~~ssp_1~~~emp_1~~~emp_2	sdrM_3~~~sdrM_2~~~sdrM_1~~~sdrM	4.1075e-12
emp~~~ssp~~~ssp_2~~~ssp_1~~~emp_1~~~emp_2	mta~~~tipA	4.1075e-12
emp~~~ssp~~~ssp_2~~~ssp_1~~~emp_1~~~emp_2	ywtF~~~lytR_3	4.1075e-12
emp~~~ssp~~~ssp_2~~~ssp_1~~~emp_1~~~emp_2	sepA_2~~~sepA	4.1075e-12
emp~~~ssp~~~ssp_2~~~ssp_1~~~emp_1~~~emp_2	feuB_2~~~fecD_1~~~fecD_2	4.1075e-12
emp~~~ssp~~~ssp_2~~~ssp_1~~~emp_1~~~emp_2	pbpX_3~~~pbpX_1~~~pbpX_2	4.1075e-12
emp~~~ssp~~~ssp_2~~~ssp_1~~~emp_1~~~emp_2	sigS_2~~~sigS~~~sigS_1	4.1075e-12
emp~~~ssp~~~ssp_2~~~ssp_1~~~emp_1~~~emp_2	yhfT~~~menE_2~~~yhfT_2~~~yhfT_1	6.00708e-10
emp~~~ssp~~~ssp_2~~~ssp_1~~~emp_1~~~emp_2	group_244	5.53698e-09
emp~~~ssp~~~ssp_2~~~ssp_1~~~emp_1~~~emp_2	lpl2_9	2.23655e-14
emp~~~ssp~~~ssp_2~~~ssp_1~~~emp_1~~~emp_2	est_2~~~est_1	3.38311e-11
emp~~~ssp~~~ssp_2~~~ssp_1~~~emp_1~~~emp_2	group_1242	3.1892e-13
emp~~~ssp~~~ssp_2~~~ssp_1~~~emp_1~~~emp_2	group_171	3.81194e-12
emp~~~ssp~~~ssp_2~~~ssp_1~~~emp_1~~~emp_2	lpl2_3~~~lpl2_5~~~lpl2_6~~~lpl2_1~~~lpl2_4~~~lpl2_2~~~lpl2_8	1.17021e-11
emp~~~ssp~~~ssp_2~~~ssp_1~~~emp_1~~~emp_2	nhoA	2.82918e-09
emp~~~ssp~~~ssp_2~~~ssp_1~~~emp_1~~~emp_2	wbgU~~~galE~~~galE1~~~wbgU_1~~~fcl~~~wbgU_2	3.17092e-13
emp~~~ssp~~~ssp_2~~~ssp_1~~~emp_1~~~emp_2	yceI	1.14433e-12
emp~~~ssp~~~ssp_2~~~ssp_1~~~emp_1~~~emp_2	group_1803	1.14433e-12
emp~~~ssp~~~ssp_2~~~ssp_1~~~emp_1~~~emp_2	pcp_2~~~pcp	1.14433e-12
emp~~~ssp~~~ssp_2~~~ssp_1~~~emp_1~~~emp_2	speC_1~~~speC_3	1.66283e-14
emp~~~ssp~~~ssp_2~~~ssp_1~~~emp_1~~~emp_2	group_2594	1.66283e-14
emp~~~ssp~~~ssp_2~~~ssp_1~~~emp_1~~~emp_2	mrpB_2~~~mrpB	6.79068e-17
emp~~~ssp~~~ssp_2~~~ssp_1~~~emp_1~~~emp_2	sdrE~~~bbp_1~~~sdrE_1~~~sdrD_1~~~sdrD_2~~~sdrC_1~~~sdrC~~~sdrE_3~~~sdrD~~~sdrC_2~~~bbp~~~sdrD_3	3.80364e-09
emp~~~ssp~~~ssp_2~~~ssp_1~~~emp_1~~~emp_2	group_756	1.66283e-14
emp~~~ssp~~~ssp_2~~~ssp_1~~~emp_1~~~emp_2	trpD2~~~trpD~~~trpD_2~~~trpD_1	6.79068e-17
emp~~~ssp~~~ssp_2~~~ssp_1~~~emp_1~~~emp_2	murJ_1	6.79068e-17
emp~~~ssp~~~ssp_2~~~ssp_1~~~emp_1~~~emp_2	group_806	6.79068e-17
emp~~~ssp~~~ssp_2~~~ssp_1~~~emp_1~~~emp_2	trpC	6.79068e-17
emp~~~ssp~~~ssp_2~~~ssp_1~~~emp_1~~~emp_2	group_2082	1.39856e-09
emp~~~ssp~~~ssp_2~~~ssp_1~~~emp_1~~~emp_2	group_1588	4.56762e-11
emrB_4~~~emrB_1~~~emrY_1~~~ribZ_2~~~emrY_2~~~emrB_3	yfhA~~~yfhA_1	1.2286e-11
emrB_4~~~emrB_1~~~emrY_1~~~ribZ_2~~~emrY_2~~~emrB_3	yceI~~~yceI_2	1.4368e-10
emrB_4~~~emrB_1~~~emrY_1~~~ribZ_2~~~emrY_2~~~emrB_3	group_830	1.4368e-10
emrB_4~~~emrB_1~~~emrY_1~~~ribZ_2~~~emrY_2~~~emrB_3	wbgU~~~galE~~~galE1	1.2924e-10
emrB_4~~~emrB_1~~~emrY_1~~~ribZ_2~~~emrY_2~~~emrB_3	group_2238	8.54311e-14
emrY_1~~~emrY~~~ribZ~~~emrY_2	opuD_1~~~opuD_3~~~betL_2~~~opuD_2~~~betL~~~opuD_4	2.08298e-09
emrY_1~~~emrY~~~ribZ~~~emrY_2	group_1238	5.05607e-11
emrY_1~~~emrY~~~ribZ~~~emrY_2	yoeB	6.14235e-09
emrY_1~~~emrY~~~ribZ~~~emrY_2	ktrB_2~~~ktrB_3~~~ktrB_1~~~ktrB	6.45952e-10
emrY_1~~~emrY~~~ribZ~~~emrY_2	tyrB~~~aspC~~~dapL	8.18391e-13
emrY_1~~~emrY~~~ribZ~~~emrY_2	yydJ~~~yydJ_2~~~yydJ_1	3.64493e-12
emrY_1~~~emrY~~~ribZ~~~emrY_2	yydI_2~~~yydI~~~yydI_1	5.24491e-11
emrY_1~~~emrY~~~ribZ~~~emrY_2	yceI~~~yceI_2	2.41646e-13
emrY_1~~~emrY~~~ribZ~~~emrY_2	group_830	2.41646e-13
emrY_1~~~emrY~~~ribZ~~~emrY_2	group_218	4.59957e-09
emrY_1~~~emrY~~~ribZ~~~emrY_2	group_2238	6.37309e-09
emrY_1~~~emrY~~~ribZ~~~emrY_2	pcp~~~pcp_1~~~pcp_2	7.10601e-09
emrY_1~~~emrY~~~ribZ~~~emrY_2	speH	3.08477e-10
emrY_1~~~emrY~~~ribZ~~~emrY_2	group_755	7.98135e-10
emrY_1~~~emrY~~~ribZ~~~emrY_2	group_773	3.11022e-11
emrY_1~~~emrY~~~ribZ~~~emrY_2	splA~~~splA_2~~~splA_1~~~splB	3.21581e-09
emrY~~~emrB_2~~~emrB_1~~~emrY_2~~~ribZ~~~emrY_1~~~qacA~~~hsrA~~~emrB_3	group_1180	2.1784e-09
emrY~~~emrB_2~~~emrB_1~~~emrY_2~~~ribZ~~~emrY_1~~~qacA~~~hsrA~~~emrB_3	isaB_2~~~isaB_3~~~isaB~~~isaB_1	6.48112e-11
emrY~~~emrB_2~~~emrB_1~~~emrY_2~~~ribZ~~~emrY_1~~~qacA~~~hsrA~~~emrB_3	group_1789	6.48112e-11
emrY~~~emrB_2~~~emrB_1~~~emrY_2~~~ribZ~~~emrY_1~~~qacA~~~hsrA~~~emrB_3	group_2473	8.29951e-12
emrY~~~emrB_2~~~emrB_1~~~emrY_2~~~ribZ~~~emrY_1~~~qacA~~~hsrA~~~emrB_3	nreB_1~~~nreB_2~~~nreB	8.29951e-12
emrY~~~emrB_2~~~emrB_1~~~emrY_2~~~ribZ~~~emrY_1~~~qacA~~~hsrA~~~emrB_3	group_732	2.38743e-11
emrY~~~emrB_2~~~emrB_1~~~emrY_2~~~ribZ~~~emrY_1~~~qacA~~~hsrA~~~emrB_3	nasE~~~nasF~~~sumT	8.29951e-12
emrY~~~emrB_2~~~emrB_1~~~emrY_2~~~ribZ~~~emrY_1~~~qacA~~~hsrA~~~emrB_3	tcyN~~~tcyC_1~~~tcyC_2~~~tcyC_3	8.20082e-13
emrY~~~emrB_2~~~emrB_1~~~emrY_2~~~ribZ~~~emrY_1~~~qacA~~~hsrA~~~emrB_3	group_475	8.20082e-13
emrY~~~emrB_2~~~emrB_1~~~emrY_2~~~ribZ~~~emrY_1~~~qacA~~~hsrA~~~emrB_3	group_878	8.20082e-13
emrY~~~emrB_2~~~emrB_1~~~emrY_2~~~ribZ~~~emrY_1~~~qacA~~~hsrA~~~emrB_3	group_1904	2.705e-12
emrY~~~emrB_2~~~emrB_1~~~emrY_2~~~ribZ~~~emrY_1~~~qacA~~~hsrA~~~emrB_3	group_680	2.29059e-13
emrY~~~emrB_2~~~emrB_1~~~emrY_2~~~ribZ~~~emrY_1~~~qacA~~~hsrA~~~emrB_3	group_162	2.29059e-13
emrY~~~emrB_2~~~emrB_1~~~emrY_2~~~ribZ~~~emrY_1~~~qacA~~~hsrA~~~emrB_3	group_906	2.29059e-13
emrY~~~emrB_2~~~emrB_1~~~emrY_2~~~ribZ~~~emrY_1~~~qacA~~~hsrA~~~emrB_3	group_1990	2.29059e-13
emrY~~~emrB_2~~~emrB_1~~~emrY_2~~~ribZ~~~emrY_1~~~qacA~~~hsrA~~~emrB_3	hlgA_2~~~hlgC~~~lukS~~~hlgA	8.29951e-12
emrY~~~emrB_2~~~emrB_1~~~emrY_2~~~ribZ~~~emrY_1~~~qacA~~~hsrA~~~emrB_3	xerD_3~~~xerD_2	2.29059e-13
emrY~~~emrB_2~~~emrB_1~~~emrY_2~~~ribZ~~~emrY_1~~~qacA~~~hsrA~~~emrB_3	graS_2~~~graS_3~~~graS_1	2.29059e-13
emrY~~~emrB_2~~~emrB_1~~~emrY_2~~~ribZ~~~emrY_1~~~qacA~~~hsrA~~~emrB_3	group_1931	2.29059e-13
emrY~~~emrB_2~~~emrB_1~~~emrY_2~~~ribZ~~~emrY_1~~~qacA~~~hsrA~~~emrB_3	sdrM_3~~~sdrM_2~~~sdrM_1~~~sdrM	2.29059e-13
emrY~~~emrB_2~~~emrB_1~~~emrY_2~~~ribZ~~~emrY_1~~~qacA~~~hsrA~~~emrB_3	mta~~~tipA	2.29059e-13
emrY~~~emrB_2~~~emrB_1~~~emrY_2~~~ribZ~~~emrY_1~~~qacA~~~hsrA~~~emrB_3	ywtF~~~lytR_3	2.29059e-13
emrY~~~emrB_2~~~emrB_1~~~emrY_2~~~ribZ~~~emrY_1~~~qacA~~~hsrA~~~emrB_3	sepA_2~~~sepA	2.29059e-13
emrY~~~emrB_2~~~emrB_1~~~emrY_2~~~ribZ~~~emrY_1~~~qacA~~~hsrA~~~emrB_3	feuB_2~~~fecD_1~~~fecD_2	2.29059e-13
emrY~~~emrB_2~~~emrB_1~~~emrY_2~~~ribZ~~~emrY_1~~~qacA~~~hsrA~~~emrB_3	pbpX_3~~~pbpX_1~~~pbpX_2	2.29059e-13
emrY~~~emrB_2~~~emrB_1~~~emrY_2~~~ribZ~~~emrY_1~~~qacA~~~hsrA~~~emrB_3	sigS_2~~~sigS~~~sigS_1	2.29059e-13
emrY~~~emrB_2~~~emrB_1~~~emrY_2~~~ribZ~~~emrY_1~~~qacA~~~hsrA~~~emrB_3	tst_3~~~tst_2~~~tst_1~~~tst_5	9.64276e-10
emrY~~~emrB_2~~~emrB_1~~~emrY_2~~~ribZ~~~emrY_1~~~qacA~~~hsrA~~~emrB_3	yhfT~~~menE_2~~~yhfT_2~~~yhfT_1	9.64276e-10
emrY~~~emrB_2~~~emrB_1~~~emrY_2~~~ribZ~~~emrY_1~~~qacA~~~hsrA~~~emrB_3	lpl2_9	2.705e-12
emrY~~~emrB_2~~~emrB_1~~~emrY_2~~~ribZ~~~emrY_1~~~qacA~~~hsrA~~~emrB_3	yusV~~~fecE	3.47467e-09
emrY~~~emrB_2~~~emrB_1~~~emrY_2~~~ribZ~~~emrY_1~~~qacA~~~hsrA~~~emrB_3	tst_2~~~tst_1~~~tst	1.33533e-09
emrY~~~emrB_2~~~emrB_1~~~emrY_2~~~ribZ~~~emrY_1~~~qacA~~~hsrA~~~emrB_3	est_2~~~est_1	6.48112e-11
emrY~~~emrB_2~~~emrB_1~~~emrY_2~~~ribZ~~~emrY_1~~~qacA~~~hsrA~~~emrB_3	group_1242	2.38743e-11
emrY~~~emrB_2~~~emrB_1~~~emrY_2~~~ribZ~~~emrY_1~~~qacA~~~hsrA~~~emrB_3	group_171	8.29951e-12
emrY~~~emrB_2~~~emrB_1~~~emrY_2~~~ribZ~~~emrY_1~~~qacA~~~hsrA~~~emrB_3	hylB_2~~~hylB~~~hylB_1	4.59957e-09
emrY~~~emrB_2~~~emrB_1~~~emrY_2~~~ribZ~~~emrY_1~~~qacA~~~hsrA~~~emrB_3	lpl2_3~~~lpl2_5~~~lpl2_6~~~lpl2_1~~~lpl2_4~~~lpl2_2~~~lpl2_8	2.38743e-11
emrY~~~emrB_2~~~emrB_1~~~emrY_2~~~ribZ~~~emrY_1~~~qacA~~~hsrA~~~emrB_3	nhoA	3.08477e-10
emrY~~~emrB_2~~~emrB_1~~~emrY_2~~~ribZ~~~emrY_1~~~qacA~~~hsrA~~~emrB_3	wbgU~~~galE~~~galE1~~~wbgU_1~~~fcl~~~wbgU_2	1.3277e-14
emrY~~~emrB_2~~~emrB_1~~~emrY_2~~~ribZ~~~emrY_1~~~qacA~~~hsrA~~~emrB_3	yceI	5.65825e-14
emrY~~~emrB_2~~~emrB_1~~~emrY_2~~~ribZ~~~emrY_1~~~qacA~~~hsrA~~~emrB_3	group_1803	5.65825e-14
emrY~~~emrB_2~~~emrB_1~~~emrY_2~~~ribZ~~~emrY_1~~~qacA~~~hsrA~~~emrB_3	pcp_2~~~pcp	5.65825e-14
