"sample_id","cc"
14328,"CC8"
14330,"CC8"
14334,"CC8"
14336,"CC8"
14649,"CC8"
14650,"CC8"
14651,"CC8"
14654,"CC8"
14661,"CC8"
14663,"CC8"
14668,"CC8"
18416,"CC8"
18419,"CC8"
18420,"CC8"
20832,"CC8"
23120,"CC8"
23122,"CC8"
23123,"CC8"
23127,"CC8"
23129,"CC8"
23134,"CC8"
23138,"CC8"
23139,"CC8"
23144,"CC8"
28833,"CC8"
28864,"CC8"
28878,"CC8"
30449,"CC8"
30800,"CC8"
30812,"CC8"
30814,"CC8"
30819,"CC8"
30822,"CC8"
30823,"CC8"
30834,"CC8"
30836,"CC8"
30838,"CC8"
30842,"CC8"
30858,"CC8"
30862,"CC8"
30863,"CC8"
30865,"CC8"
30869,"CC8"
30871,"CC8"
30873,"CC8"
30876,"CC8"
30877,"CC8"
30878,"CC8"
30881,"CC8"
30883,"CC8"
30885,"CC8"
30891,"CC8"
30892,"CC8"
31761,"CC8"
31762,"CC8"
31774,"CC8"
31776,"CC8"
31786,"CC8"
31787,"CC8"
31794,"CC8"
31796,"CC8"
33803,"CC8"
33863,"CC8"
34018,"CC8"
36082,"CC8"
36802,"CC8"
37957,"CC8"
41342,"CC8"
914,"CC8"
4000,"CC8"
6574,"CC8"
7728,"CC8"
10728,"CC8"
12577,"CC8"
12578,"CC8"
13341,"CC8"
13342,"CC8"
13379,"CC8"
13380,"CC8"
13381,"CC8"
13382,"CC8"
13383,"CC8"
14312,"CC8"
14313,"CC8"
14315,"CC8"
14316,"CC8"
14318,"CC8"
14319,"CC8"
14331,"CC8"
14332,"CC8"
14335,"CC8"
14640,"CC8"
14641,"CC8"
14643,"CC8"
14644,"CC8"
14653,"CC8"
14655,"CC8"
14656,"CC8"
14657,"CC8"
14658,"CC8"
14659,"CC8"
14660,"CC8"
14662,"CC8"
14664,"CC8"
14665,"CC8"
14666,"CC8"
14669,"CC8"
15100,"CC8"
16108,"CC8"
17586,"CC8"
17591,"CC8"
17594,"CC8"
18418,"CC8"
18473,"CC8"
18474,"CC8"
18475,"CC8"
18478,"CC8"
18527,"CC8"
18528,"CC8"
18529,"CC8"
18530,"CC8"
18531,"CC8"
18533,"CC8"
18536,"CC8"
19900,"CC8"
19932,"CC8"
19980,"CC8"
22987,"CC8"
23005,"CC8"
23114,"CC8"
23115,"CC8"
23118,"CC8"
23124,"CC8"
23126,"CC8"
23132,"CC8"
23133,"CC8"
23135,"CC8"
23140,"CC8"
23141,"CC8"
29252,"CC8"
30817,"CC8"
30826,"CC8"
30839,"CC8"
30841,"CC8"
30843,"CC8"
30845,"CC8"
30850,"CC8"
30851,"CC8"
30853,"CC8"
30856,"CC8"
30868,"CC8"
30887,"CC8"
30889,"CC8"
30890,"CC8"
30895,"CC8"
31749,"CC8"
31766,"CC8"
31769,"CC8"
31772,"CC8"
31778,"CC8"
31793,"CC8"
31797,"CC8"
31799,"CC8"
37909,"CC8"
39966,"CC8"
1799,"CC8"
2418,"CC8"
2419,"CC8"
2420,"CC8"
6284,"CC8"
6285,"CC8"
6286,"CC8"
8879,"CC8"
12597,"CC8"
12829,"CC8"
15190,"CC8"
18421,"CC8"
20830,"CC8"
28873,"CC8"
28910,"CC8"
28911,"CC8"
28913,"CC8"
28915,"CC8"
28916,"CC8"
28917,"CC8"
28918,"CC8"
28919,"CC8"
28920,"CC8"
28921,"CC8"
28922,"CC8"
30810,"CC8"
33799,"CC8"
36819,"CC8"
36828,"CC8"
38302,"CC8"
15893,"CC8"
27826,"CC8"
13050,"CC8"
35138,"CC8"
35799,"CC8"
13721,"CC8"
28834,"CC8"
28837,"CC8"
36796,"CC8"
36797,"CC8"
36818,"CC8"
10393,"CC8"
13725,"CC8"
13726,"CC8"
17964,"CC8"
36006,"CC8"
37943,"CC8"
38603,"CC8"
38632,"CC8"
38639,"CC8"
38712,"CC8"
38746,"CC8"
4287,"CC8"
4898,"CC8"
13717,"CC8"
28888,"CC8"
6279,"CC8"
10268,"CC8"
10281,"CC8"
10350,"CC8"
10394,"CC8"
10440,"CC8"
17635,"CC8"
17847,"CC8"
17886,"CC8"
19206,"CC8"
19207,"CC8"
24007,"CC8"
31256,"CC8"
34088,"CC8"
38715,"CC8"
38750,"CC8"
38768,"CC8"
40289,"CC8"
40317,"CC8"
41979,"CC8"
41985,"CC8"
42066,"CC8"
42111,"CC8"
42155,"CC8"
42161,"CC8"
42210,"CC8"
42215,"CC8"
42216,"CC8"
42226,"CC8"
42232,"CC8"
42276,"CC8"
42342,"CC8"
42343,"CC8"
42350,"CC8"
42359,"CC8"
42404,"CC8"
42447,"CC8"
42473,"CC8"
42515,"CC8"
42517,"CC8"
42608,"CC8"
42615,"CC8"
42700,"CC8"
42711,"CC8"
42867,"CC8"
42921,"CC8"
43084,"CC8"
43088,"CC8"
43089,"CC8"
43090,"CC8"
43113,"CC8"
43126,"CC8"
43128,"CC8"
43336,"CC8"
5752,"CC8"
32332,"CC8"
36668,"CC8"
6248,"CC8"
7933,"CC8"
9403,"CC8"
12660,"CC8"
13807,"CC8"
22567,"CC8"
23476,"CC8"
24470,"CC8"
27466,"CC8"
33778,"CC8"
33901,"CC8"
33983,"CC8"
35935,"CC8"
37975,"CC8"
37976,"CC8"
37979,"CC8"
7786,"CC8"
34180,"CC8"
29448,"CC8"
43929,"CC8"
44081,"CC8"
7461,"CC8"
7535,"CC8"
8636,"CC8"
15428,"CC8"
26995,"CC8"
27007,"CC8"
35727,"CC8"
7913,"CC8"
11473,"CC8"
12337,"CC8"
18254,"CC8"
27535,"CC8"
27945,"CC8"
33727,"CC8"
38851,"CC8"
41227,"CC8"
11770,"CC8"
11771,"CC8"
24499,"CC8"
34345,"CC8"
5564,"CC8"
29935,"CC8"
29940,"CC8"
29947,"CC8"
29948,"CC8"
29034,"CC8"
9681,"CC8"
40062,"CC8"
42002,"CC8"
7193,"CC8"
10041,"CC8"
10067,"CC8"
22313,"CC8"
26781,"CC8"
26813,"CC8"
37885,"CC8"
38340,"CC8"
41740,"CC8"
10005,"CC8"
10095,"CC8"
17210,"CC8"
17220,"CC8"
17260,"CC8"
17275,"CC8"
17303,"CC8"
17421,"CC8"
19116,"CC8"
19161,"CC8"
22465,"CC8"
22481,"CC8"
22540,"CC8"
22554,"CC8"
24016,"CC8"
28696,"CC8"
28706,"CC8"
31139,"CC8"
31173,"CC8"
10003,"CC8"
10046,"CC8"
19716,"CC8"
19746,"CC8"
22246,"CC8"
22281,"CC8"
22301,"CC8"
23290,"CC8"
23979,"CC8"
24464,"CC8"
24645,"CC8"
25292,"CC8"
25413,"CC8"
25618,"CC8"
30489,"CC8"
30980,"CC8"
31012,"CC8"
33653,"CC8"
33776,"CC8"
33800,"CC8"
34037,"CC8"
40367,"CC8"
39835,"CC8"
26856,"CC8"
37302,"CC8"
35191,"CC8"
31648,"CC8"
39836,"CC8"
29251,"CC8"
23166,"CC8"
26908,"CC8"
34554,"CC8"
29009,"CC8"
11408,"CC8"
11410,"CC8"
11411,"CC8"
11412,"CC8"
23823,"CC8"
39389,"CC8"
39477,"CC8"
6140,"CC8"
6850,"CC8"
20212,"CC8"
20344,"CC8"
26917,"CC8"
29807,"CC8"
44032,"CC8"
44052,"CC8"
23695,"CC8"
27145,"CC8"
35510,"CC8"
10326,"CC8"
33643,"CC8"
33675,"CC8"
33681,"CC8"
2679,"CC8"
2764,"CC8"
2791,"CC8"
6537,"CC8"
824,"CC8"
37327,"CC8"
756,"CC8"
6250,"CC8"
29615,"CC8"
36941,"CC8"
27286,"CC8"
40323,"CC8"
28360,"CC8"
4905,"CC8"
33802,"CC8"
29480,"CC8"
29771,"CC8"
10514,"CC8"
11327,"CC8"
38854,"CC8"
8873,"CC8"
15948,"CC8"
18674,"CC8"
7196,"CC8"
41942,"CC8"
12662,"CC8"
6236,"CC8"
6303,"CC8"
12663,"CC8"
15046,"CC8"
31875,"CC8"
11786,"CC8"
15063,"CC8"
15066,"CC8"
37291,"CC8"
23167,"CC8"
32583,"CC8"
11471,"CC8"
41340,"CC8"
32568,"CC8"
9496,"CC8"
9397,"CC8"
15543,"CC8"
15927,"CC8"
1974,"CC8"
6231,"CC8"
6232,"CC8"
30650,"CC8"
13070,"CC8"
14455,"CC8"
43605,"CC8"
5382,"CC8"
5402,"CC8"
5403,"CC8"
38375,"CC8"
11493,"CC8"
11783,"CC8"
14692,"CC8"
30811,"CC8"
30815,"CC8"
30898,"CC8"
30886,"CC8"
1562,"CC8"
6855,"CC8"
39042,"CC8"
43586,"CC8"
43626,"CC8"
14479,"CC8"
43254,"CC8"
12101,"CC8"
24446,"CC8"
30942,"CC8"
40310,"CC8"
42938,"CC8"
7790,"CC8"
7893,"CC8"
23650,"CC8"
7856,"CC8"
14670,"CC8"
10339,"CC8"
14667,"CC8"
8748,"CC8"
9448,"CC8"
9455,"CC8"
9463,"CC8"
9477,"CC8"
29105,"CC8"
8793,"CC8"
15561,"CC8"
30607,"CC8"
9029,"CC8"
15505,"CC8"
15518,"CC8"
20445,"CC8"
15552,"CC8"
15557,"CC8"
15563,"CC8"
16035,"CC8"
4267,"CC8"
12327,"CC8"
40147,"CC8"
18890,"CC8"
5155,"CC8"
18361,"CC8"
40351,"CC8"
40383,"CC8"
40392,"CC8"
40419,"CC8"
40442,"CC8"
19717,"CC8"
19729,"CC8"
19755,"CC8"
5233,"CC8"
5451,"CC8"
33100,"CC8"
20915,"CC8"
11414,"CC8"
35643,"CC8"
36027,"CC8"
206,"CC5"
208,"CC5"
327,"CC5"
423,"CC5"
425,"CC5"
432,"CC5"
437,"CC5"
443,"CC5"
483,"CC5"
523,"CC5"
524,"CC5"
581,"CC5"
584,"CC5"
597,"CC5"
732,"CC5"
733,"CC5"
922,"CC5"
923,"CC5"
933,"CC5"
946,"CC5"
956,"CC5"
988,"CC5"
989,"CC5"
993,"CC5"
1222,"CC5"
1226,"CC5"
1229,"CC5"
1230,"CC5"
1233,"CC5"
1239,"CC5"
1245,"CC5"
1246,"CC5"
1248,"CC5"
1255,"CC5"
1427,"CC5"
1444,"CC5"
1449,"CC5"
1525,"CC5"
1527,"CC5"
1544,"CC5"
1563,"CC5"
1800,"CC5"
2411,"CC5"
2475,"CC5"
2655,"CC5"
2682,"CC5"
2694,"CC5"
2749,"CC5"
2793,"CC5"
2794,"CC5"
2814,"CC5"
3038,"CC5"
3207,"CC5"
3210,"CC5"
3254,"CC5"
3271,"CC5"
3282,"CC5"
3373,"CC5"
3384,"CC5"
3428,"CC5"
3516,"CC5"
3539,"CC5"
3552,"CC5"
3553,"CC5"
3555,"CC5"
3706,"CC5"
3707,"CC5"
4006,"CC5"
4010,"CC5"
4032,"CC5"
4035,"CC5"
4036,"CC5"
4069,"CC5"
4083,"CC5"
4095,"CC5"
4096,"CC5"
4099,"CC5"
4122,"CC5"
4160,"CC5"
4170,"CC5"
4201,"CC5"
4212,"CC5"
4233,"CC5"
4236,"CC5"
4240,"CC5"
4246,"CC5"
4265,"CC5"
4268,"CC5"
4281,"CC5"
4284,"CC5"
4286,"CC5"
4288,"CC5"
4289,"CC5"
4291,"CC5"
4292,"CC5"
4294,"CC5"
4297,"CC5"
4417,"CC5"
4782,"CC5"
4921,"CC5"
4960,"CC5"
4964,"CC5"
4967,"CC5"
4991,"CC5"
4997,"CC5"
5002,"CC5"
5019,"CC5"
5137,"CC5"
5164,"CC5"
5165,"CC5"
5239,"CC5"
5250,"CC5"
5272,"CC5"
5280,"CC5"
5317,"CC5"
5432,"CC5"
5433,"CC5"
5472,"CC5"
5505,"CC5"
5701,"CC5"
5702,"CC5"
5710,"CC5"
5724,"CC5"
5734,"CC5"
5738,"CC5"
5764,"CC5"
5800,"CC5"
6026,"CC5"
6224,"CC5"
6227,"CC5"
6230,"CC5"
6249,"CC5"
6254,"CC5"
6258,"CC5"
6260,"CC5"
6261,"CC5"
6263,"CC5"
6264,"CC5"
6304,"CC5"
6435,"CC5"
6438,"CC5"
6442,"CC5"
6444,"CC5"
6510,"CC5"
6524,"CC5"
6535,"CC5"
6540,"CC5"
6585,"CC5"
6628,"CC5"
6629,"CC5"
6654,"CC5"
6705,"CC5"
6718,"CC5"
6766,"CC5"
6785,"CC5"
6786,"CC5"
7150,"CC5"
7152,"CC5"
7156,"CC5"
7161,"CC5"
7166,"CC5"
7178,"CC5"
7181,"CC5"
7182,"CC5"
7195,"CC5"
7206,"CC5"
7209,"CC5"
7489,"CC5"
7632,"CC5"
7637,"CC5"
7646,"CC5"
7684,"CC5"
7687,"CC5"
7827,"CC5"
7830,"CC5"
7847,"CC5"
7848,"CC5"
7850,"CC5"
7865,"CC5"
7907,"CC5"
7908,"CC5"
7948,"CC5"
7965,"CC5"
8006,"CC5"
8025,"CC5"
8026,"CC5"
8034,"CC5"
8043,"CC5"
8046,"CC5"
8050,"CC5"
8059,"CC5"
8063,"CC5"
8064,"CC5"
8073,"CC5"
8074,"CC5"
8076,"CC5"
8078,"CC5"
8079,"CC5"
8081,"CC5"
8084,"CC5"
8087,"CC5"
8088,"CC5"
8089,"CC5"
8101,"CC5"
8105,"CC5"
8106,"CC5"
8117,"CC5"
8118,"CC5"
8120,"CC5"
8122,"CC5"
8123,"CC5"
8405,"CC5"
8717,"CC5"
8724,"CC5"
8730,"CC5"
8735,"CC5"
8763,"CC5"
8769,"CC5"
8775,"CC5"
8776,"CC5"
8781,"CC5"
8788,"CC5"
8789,"CC5"
8801,"CC5"
8811,"CC5"
8830,"CC5"
8833,"CC5"
8834,"CC5"
8843,"CC5"
8865,"CC5"
8866,"CC5"
8872,"CC5"
8877,"CC5"
8878,"CC5"
8890,"CC5"
8896,"CC5"
8902,"CC5"
8945,"CC5"
8946,"CC5"
8957,"CC5"
8960,"CC5"
8966,"CC5"
8976,"CC5"
8982,"CC5"
8983,"CC5"
8985,"CC5"
8999,"CC5"
9016,"CC5"
9018,"CC5"
9022,"CC5"
9027,"CC5"
9031,"CC5"
9034,"CC5"
9050,"CC5"
9053,"CC5"
9056,"CC5"
9063,"CC5"
9066,"CC5"
9069,"CC5"
9070,"CC5"
9074,"CC5"
9077,"CC5"
9082,"CC5"
9109,"CC5"
9112,"CC5"
9113,"CC5"
9114,"CC5"
9122,"CC5"
9126,"CC5"
9131,"CC5"
9133,"CC5"
9134,"CC5"
9135,"CC5"
9139,"CC5"
9141,"CC5"
9143,"CC5"
9147,"CC5"
9148,"CC5"
9153,"CC5"
9161,"CC5"
9162,"CC5"
9163,"CC5"
9168,"CC5"
9179,"CC5"
9185,"CC5"
9190,"CC5"
9191,"CC5"
9193,"CC5"
9204,"CC5"
9205,"CC5"
9207,"CC5"
9210,"CC5"
9211,"CC5"
9215,"CC5"
9220,"CC5"
9223,"CC5"
9224,"CC5"
9226,"CC5"
9235,"CC5"
9238,"CC5"
9243,"CC5"
9249,"CC5"
9250,"CC5"
9253,"CC5"
9256,"CC5"
9260,"CC5"
9261,"CC5"
9264,"CC5"
9265,"CC5"
9267,"CC5"
9272,"CC5"
9281,"CC5"
9282,"CC5"
9285,"CC5"
9300,"CC5"
9305,"CC5"
9320,"CC5"
9326,"CC5"
9329,"CC5"
9331,"CC5"
9334,"CC5"
9345,"CC5"
9349,"CC5"
9353,"CC5"
9380,"CC5"
9388,"CC5"
9404,"CC5"
9410,"CC5"
9421,"CC5"
9424,"CC5"
9439,"CC5"
9452,"CC5"
9457,"CC5"
9468,"CC5"
9481,"CC5"
9489,"CC5"
9490,"CC5"
9491,"CC5"
9492,"CC5"
9495,"CC5"
9498,"CC5"
9503,"CC5"
9504,"CC5"
9529,"CC5"
9592,"CC5"
9594,"CC5"
9597,"CC5"
9611,"CC5"
9612,"CC5"
9613,"CC5"
9638,"CC5"
9719,"CC5"
9726,"CC5"
9736,"CC5"
9739,"CC5"
9791,"CC5"
9792,"CC5"
9815,"CC5"
9915,"CC5"
9930,"CC5"
9931,"CC5"
9933,"CC5"
9934,"CC5"
9948,"CC5"
9958,"CC5"
9960,"CC5"
9963,"CC5"
9969,"CC5"
9988,"CC5"
9989,"CC5"
9990,"CC5"
10018,"CC5"
10019,"CC5"
10020,"CC5"
10021,"CC5"
10024,"CC5"
10032,"CC5"
10044,"CC5"
10048,"CC5"
10049,"CC5"
10050,"CC5"
10057,"CC5"
10062,"CC5"
10063,"CC5"
10068,"CC5"
10084,"CC5"
10089,"CC5"
10094,"CC5"
10115,"CC5"
10121,"CC5"
10128,"CC5"
10154,"CC5"
10206,"CC5"
10208,"CC5"
10209,"CC5"
10210,"CC5"
10215,"CC5"
10216,"CC5"
10228,"CC5"
10233,"CC5"
10235,"CC5"
10242,"CC5"
10262,"CC5"
10263,"CC5"
10269,"CC5"
10271,"CC5"
10272,"CC5"
10279,"CC5"
10289,"CC5"
10291,"CC5"
10292,"CC5"
10293,"CC5"
10345,"CC5"
10346,"CC5"
10349,"CC5"
10352,"CC5"
10358,"CC5"
10359,"CC5"
10360,"CC5"
10364,"CC5"
10368,"CC5"
10369,"CC5"
10373,"CC5"
10374,"CC5"
10376,"CC5"
10377,"CC5"
10380,"CC5"
10383,"CC5"
10385,"CC5"
10386,"CC5"
10388,"CC5"
10395,"CC5"
10398,"CC5"
10400,"CC5"
10402,"CC5"
10403,"CC5"
10406,"CC5"
10419,"CC5"
10420,"CC5"
10421,"CC5"
10425,"CC5"
10426,"CC5"
10434,"CC5"
10439,"CC5"
10447,"CC5"
10449,"CC5"
10450,"CC5"
10451,"CC5"
10454,"CC5"
10459,"CC5"
10462,"CC5"
10466,"CC5"
10468,"CC5"
10471,"CC5"
10482,"CC5"
10483,"CC5"
10485,"CC5"
10495,"CC5"
10496,"CC5"
10499,"CC5"
10500,"CC5"
10506,"CC5"
10507,"CC5"
10508,"CC5"
10509,"CC5"
10511,"CC5"
10513,"CC5"
10521,"CC5"
10524,"CC5"
10526,"CC5"
10528,"CC5"
10529,"CC5"
10530,"CC5"
10531,"CC5"
10533,"CC5"
10536,"CC5"
10537,"CC5"
10539,"CC5"
10541,"CC5"
10544,"CC5"
10547,"CC5"
10548,"CC5"
10549,"CC5"
10556,"CC5"
10557,"CC5"
10558,"CC5"
10559,"CC5"
10562,"CC5"
10564,"CC5"
10572,"CC5"
10575,"CC5"
10577,"CC5"
10579,"CC5"
10580,"CC5"
10582,"CC5"
10585,"CC5"
10587,"CC5"
10591,"CC5"
10592,"CC5"
10594,"CC5"
10595,"CC5"
10599,"CC5"
10600,"CC5"
10601,"CC5"
10602,"CC5"
10605,"CC5"
10611,"CC5"
10617,"CC5"
10618,"CC5"
10620,"CC5"
10621,"CC5"
10622,"CC5"
10624,"CC5"
10625,"CC5"
10626,"CC5"
10628,"CC5"
10629,"CC5"
10630,"CC5"
10631,"CC5"
10635,"CC5"
10637,"CC5"
10638,"CC5"
10639,"CC5"
10640,"CC5"
10656,"CC5"
10658,"CC5"
10664,"CC5"
10669,"CC5"
10670,"CC5"
10689,"CC5"
10690,"CC5"
11459,"CC5"
11470,"CC5"
11482,"CC5"
11486,"CC5"
11487,"CC5"
11499,"CC5"
11501,"CC5"
11502,"CC5"
11509,"CC5"
11550,"CC5"
11578,"CC5"
11631,"CC5"
11653,"CC5"
11654,"CC5"
11665,"CC5"
11673,"CC5"
11679,"CC5"
11682,"CC5"
11701,"CC5"
11710,"CC5"
11744,"CC5"
11751,"CC5"
11759,"CC5"
11760,"CC5"
11764,"CC5"
11815,"CC5"
11865,"CC5"
11896,"CC5"
11905,"CC5"
11910,"CC5"
11913,"CC5"
11914,"CC5"
11916,"CC5"
11922,"CC5"
11930,"CC5"
11945,"CC5"
11949,"CC5"
11959,"CC5"
11962,"CC5"
11972,"CC5"
11973,"CC5"
11977,"CC5"
12000,"CC5"
12068,"CC5"
12155,"CC5"
12161,"CC5"
12173,"CC5"
12308,"CC5"
12324,"CC5"
12328,"CC5"
12329,"CC5"
12351,"CC5"
12489,"CC5"
12490,"CC5"
12491,"CC5"
12492,"CC5"
12493,"CC5"
12494,"CC5"
12589,"CC5"
12661,"CC5"
12723,"CC5"
12742,"CC5"
12768,"CC5"
12778,"CC5"
12791,"CC5"
12797,"CC5"
12801,"CC5"
12807,"CC5"
12854,"CC5"
12859,"CC5"
12861,"CC5"
12876,"CC5"
12883,"CC5"
12884,"CC5"
12902,"CC5"
12911,"CC5"
12935,"CC5"
12941,"CC5"
12955,"CC5"
12956,"CC5"
12957,"CC5"
12958,"CC5"
12970,"CC5"
13014,"CC5"
13026,"CC5"
13028,"CC5"
13036,"CC5"
13043,"CC5"
13044,"CC5"
13056,"CC5"
13112,"CC5"
13119,"CC5"
13125,"CC5"
13136,"CC5"
13142,"CC5"
13144,"CC5"
13148,"CC5"
13179,"CC5"
13180,"CC5"
13181,"CC5"
13182,"CC5"
13184,"CC5"
13191,"CC5"
13200,"CC5"
13220,"CC5"
13235,"CC5"
13258,"CC5"
13266,"CC5"
13283,"CC5"
13291,"CC5"
13296,"CC5"
13321,"CC5"
13328,"CC5"
13333,"CC5"
13335,"CC5"
13355,"CC5"
13356,"CC5"
13357,"CC5"
13360,"CC5"
13361,"CC5"
13436,"CC5"
13440,"CC5"
13443,"CC5"
13445,"CC5"
13447,"CC5"
13448,"CC5"
13459,"CC5"
13463,"CC5"
13464,"CC5"
13467,"CC5"
13469,"CC5"
13476,"CC5"
13481,"CC5"
13484,"CC5"
13489,"CC5"
13502,"CC5"
13516,"CC5"
13518,"CC5"
13541,"CC5"
13547,"CC5"
13563,"CC5"
13570,"CC5"
13580,"CC5"
13586,"CC5"
13701,"CC5"
13702,"CC5"
13703,"CC5"
13706,"CC5"
13710,"CC5"
13711,"CC5"
13712,"CC5"
13713,"CC5"
13715,"CC5"
13718,"CC5"
13727,"CC5"
13740,"CC5"
13744,"CC5"
13745,"CC5"
13746,"CC5"
13749,"CC5"
13756,"CC5"
13761,"CC5"
13847,"CC5"
13913,"CC5"
13953,"CC5"
13958,"CC5"
13974,"CC5"
13991,"CC5"
14082,"CC5"
14101,"CC5"
14114,"CC5"
14202,"CC5"
14208,"CC5"
14218,"CC5"
14221,"CC5"
14226,"CC5"
14228,"CC5"
14298,"CC5"
14304,"CC5"
14305,"CC5"
14344,"CC5"
14610,"CC5"
14672,"CC5"
14685,"CC5"
14792,"CC5"
14840,"CC5"
14841,"CC5"
14842,"CC5"
14843,"CC5"
14997,"CC5"
15012,"CC5"
15016,"CC5"
15018,"CC5"
15026,"CC5"
15028,"CC5"
15041,"CC5"
15059,"CC5"
15122,"CC5"
15123,"CC5"
15124,"CC5"
15125,"CC5"
15170,"CC5"
15216,"CC5"
15531,"CC5"
15536,"CC5"
15537,"CC5"
15544,"CC5"
15550,"CC5"
15554,"CC5"
15562,"CC5"
15569,"CC5"
15576,"CC5"
15585,"CC5"
15587,"CC5"
15590,"CC5"
15604,"CC5"
15607,"CC5"
15608,"CC5"
15611,"CC5"
15618,"CC5"
15624,"CC5"
15630,"CC5"
15638,"CC5"
15640,"CC5"
15641,"CC5"
15646,"CC5"
15649,"CC5"
15650,"CC5"
15655,"CC5"
15656,"CC5"
15661,"CC5"
15663,"CC5"
15664,"CC5"
15667,"CC5"
15669,"CC5"
15672,"CC5"
15680,"CC5"
15686,"CC5"
15718,"CC5"
15728,"CC5"
15740,"CC5"
15762,"CC5"
15779,"CC5"
15780,"CC5"
15786,"CC5"
15806,"CC5"
15810,"CC5"
15832,"CC5"
15865,"CC5"
15876,"CC5"
15882,"CC5"
15891,"CC5"
15896,"CC5"
15910,"CC5"
15917,"CC5"
15921,"CC5"
15926,"CC5"
15932,"CC5"
15942,"CC5"
15958,"CC5"
15965,"CC5"
15971,"CC5"
15976,"CC5"
15977,"CC5"
15987,"CC5"
15998,"CC5"
16009,"CC5"
16011,"CC5"
16012,"CC5"
16023,"CC5"
16024,"CC5"
16052,"CC5"
16058,"CC5"
16059,"CC5"
16060,"CC5"
16064,"CC5"
16069,"CC5"
16072,"CC5"
16075,"CC5"
16087,"CC5"
16098,"CC5"
16104,"CC5"
16131,"CC5"
16136,"CC5"
16200,"CC5"
16205,"CC5"
16207,"CC5"
16208,"CC5"
16217,"CC5"
16226,"CC5"
16265,"CC5"
16346,"CC5"
16351,"CC5"
16366,"CC5"
16440,"CC5"
16460,"CC5"
16498,"CC5"
16499,"CC5"
16504,"CC5"
16534,"CC5"
16594,"CC5"
16614,"CC5"
16637,"CC5"
16693,"CC5"
16696,"CC5"
16713,"CC5"
16714,"CC5"
16800,"CC5"
16837,"CC5"
16839,"CC5"
16841,"CC5"
16872,"CC5"
16889,"CC5"
16898,"CC5"
16911,"CC5"
16915,"CC5"
16920,"CC5"
16928,"CC5"
16930,"CC5"
16939,"CC5"
16950,"CC5"
16965,"CC5"
17000,"CC5"
17013,"CC5"
17061,"CC5"
17066,"CC5"
17082,"CC5"
17098,"CC5"
17103,"CC5"
17105,"CC5"
17114,"CC5"
17124,"CC5"
17148,"CC5"
17153,"CC5"
17167,"CC5"
17177,"CC5"
17182,"CC5"
17222,"CC5"
17224,"CC5"
17231,"CC5"
17239,"CC5"
17248,"CC5"
17296,"CC5"
17297,"CC5"
17330,"CC5"
17349,"CC5"
17356,"CC5"
17357,"CC5"
17365,"CC5"
17366,"CC5"
17370,"CC5"
17372,"CC5"
17381,"CC5"
17388,"CC5"
17393,"CC5"
17399,"CC5"
17403,"CC5"
17407,"CC5"
17410,"CC5"
17411,"CC5"
17415,"CC5"
17417,"CC5"
17434,"CC5"
17440,"CC5"
17584,"CC5"
17585,"CC5"
17625,"CC5"
17626,"CC5"
17628,"CC5"
17630,"CC5"
17631,"CC5"
17633,"CC5"
17634,"CC5"
17638,"CC5"
17639,"CC5"
17643,"CC5"
17644,"CC5"
17645,"CC5"
17646,"CC5"
17648,"CC5"
17649,"CC5"
17650,"CC5"
17651,"CC5"
17653,"CC5"
17656,"CC5"
17657,"CC5"
17666,"CC5"
17668,"CC5"
17669,"CC5"
17670,"CC5"
17675,"CC5"
17676,"CC5"
17682,"CC5"
17683,"CC5"
17693,"CC5"
17698,"CC5"
17701,"CC5"
17708,"CC5"
17714,"CC5"
17715,"CC5"
17716,"CC5"
17717,"CC5"
17720,"CC5"
17722,"CC5"
17724,"CC5"
17731,"CC5"
17733,"CC5"
17735,"CC5"
17750,"CC5"
17753,"CC5"
17754,"CC5"
17756,"CC5"
17758,"CC5"
17759,"CC5"
17760,"CC5"
17761,"CC5"
17762,"CC5"
17763,"CC5"
17764,"CC5"
17765,"CC5"
17766,"CC5"
17767,"CC5"
17768,"CC5"
17769,"CC5"
17770,"CC5"
17771,"CC5"
17772,"CC5"
17775,"CC5"
17776,"CC5"
17778,"CC5"
17780,"CC5"
17781,"CC5"
17782,"CC5"
17783,"CC5"
17785,"CC5"
17812,"CC5"
17816,"CC5"
17817,"CC5"
17818,"CC5"
17819,"CC5"
17820,"CC5"
17823,"CC5"
17824,"CC5"
17826,"CC5"
17827,"CC5"
17829,"CC5"
17830,"CC5"
17831,"CC5"
17835,"CC5"
17841,"CC5"
17842,"CC5"
17846,"CC5"
17851,"CC5"
17861,"CC5"
17868,"CC5"
17877,"CC5"
17879,"CC5"
17880,"CC5"
17884,"CC5"
17888,"CC5"
17889,"CC5"
17896,"CC5"
17897,"CC5"
17898,"CC5"
17899,"CC5"
17904,"CC5"
17905,"CC5"
17906,"CC5"
17911,"CC5"
17915,"CC5"
17918,"CC5"
17919,"CC5"
17922,"CC5"
17923,"CC5"
17925,"CC5"
17930,"CC5"
17931,"CC5"
17932,"CC5"
17933,"CC5"
17934,"CC5"
17935,"CC5"
17940,"CC5"
17944,"CC5"
17946,"CC5"
17950,"CC5"
17951,"CC5"
17953,"CC5"
17954,"CC5"
17956,"CC5"
17959,"CC5"
17961,"CC5"
17962,"CC5"
17965,"CC5"
17966,"CC5"
17970,"CC5"
17974,"CC5"
